,Label,clean_text,String,encoded_label
3641,positive,kalau sih yes bingits coba ya seandaix anak2 video seperti gini video kreativ bagus dripda video mesum ngelem dan lain lain yang berbau negativ bikin dosa maluin orangtua,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,1.0
3642,positive,bagussss dandannya natural tidak permak mirip anak jaman now,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,1.0
3643,positive,kereeeeennnn nyanyinya santai sekali,Kereeeeennnn padahal nyanyinya santai banget ????????????,1.0
3644,positive,polossss keren tidak neko2 kayaknya jossss,Polossss...keren....ga neko2 kayaknya...jossss,1.0
3645,positive,yesssssss bagus sangat kids jaman now yang yang diksh jempolllll,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,1.0
3646,positive,wajah2 anak skul sangat yaakk mase alami sangat suka liatnya lagu ma suara keren palg yang pakai bando suaranya mantap,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,1.0
3647,positive,keren suaranya dasarnya cantik tinggal poles sedikit bersinar,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,1.0
3648,positive,pembagian suaranya pas sangat pecah suaranya juga cakap,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",1.0
3649,positive,keren sangat suaranya tinggal dipermak saja biar tambah cantik viralkann,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,1.0
3650,positive,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,1.0
3651,positive,yes yes yes kirain lypsinc habisnya sih suaranya eh pas dua2nya nyanyi bareng ngeh asli kereennn,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",1.0
3652,positive,keren yang bakat nanti juga kalau sudah jadi artis duit mukanya cemerlang,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,1.0
3653,positive,keren min orang2 yang berbakat kaya gini yang up publik,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,1.0
3654,positive,kereeen sangat suaranya seperti gini kids jaman now,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,1.0
3655,positive,mrinding bagus poll di jaga ya dek kepolosannya jangan smpek seperti si aw2 dkk,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,1.0
3656,positive,kereenn sumpaah kebangetan bagusnya,"Kereenn sumpaah,, kebangetan bagusnya..??",1.0
3657,positive,ya ampun lakikny ganteng rini nya cantik mungil sekarang,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,1.0
3658,positive,suaminya swett keliatannya sayang sangat ma istrinya ganteng haaaaaaa so swett semoga langgeng slluö,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",1.0
3659,positive,mbak rini hamil ya selamat ya mbak semoga kandungannya sehat saja mbak rininya bahagia hamil semoga lancar proses persalinannya,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",1.0
3660,positive,kasihan anaknya jangan sampek anaknya rusak jugak kek emaknya yaa,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",1.0
3661,positive,kalau pasangan cantik ganteng suka deh liatnya,Kalo pasangan cantik + ganteng suka deh liatnya?,1.0
3662,positive,hamil selamat ya mbak sandra semoga kehamilannya sehat fit semoga lancar prosesi persalinannya sudah calon nih,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",1.0
3663,positive,ikutan happy sukakkk sangat sama nih couple salah pasangan sempurna saya,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,1.0
3664,positive,lihat infotainment nikah waktu persiapannya jelang pernikahan sandra dewi bilang kalau calon suaminya pengen sekali cepat anak habis menikah karena suka anak sudah prepare program2 yang lakukan kalau dalam waktu belum dikasih anak but finally congrats semoga lancar sehat terus sampai lahiran,"Pernah lihat di infotainment sebelum nikah, wkt ditanya persiapannya jelang pernikahan, sandra dewi bilang klo dia sama calon suaminya pengen banget cepat punya anak nanti hbs menikah, krn mereka suka anak kecil, bahkan mereka sdh prepare program2 yg akan mereka lakukan klo dlm wkt dekat blm dikasih anak, but finally...congrats...semoga lancar dan sehat trs sampe lahiran ??????",1.0
3665,positive,keluarga ter humble ter sempurna ter sederhana tidak sok kaya tidak pnah manja pakai pesawat jet pribadi mirip yang,Keluarga ter-humble ter-sempurna ter-sederhana dan engga pernah sok terlihat kaya dan ga pnah manja pake pesawat jet pribadi kayak yg lain lain ??????????,1.0
3666,positive,bunda maia cantik semoga selalu sukses sehat terus ya cantik wajahnya secantik hatinya,"Bunda maia cantik semoga slalu sukses, sehat trs ya cantik wajahnya secantik hatinya",1.0
3667,positive,artis yang saya kaguminn nikah muda tidak neko2 sayang keluarga sayang suami mengutamakan anak2 tidak puyeng ama dunia hiburan artisann tajirrr mampuss plus tidak alayy tidak aneh2 salutt ama niaa smiga selalu samawa yaa nia and famzz,"Artis yg gue kaguminn.. Nikah muda, ga neko2, syg keluarga syg suami,, mengutamakan anak2.. Ga puyeng ama dunia hiburan dan ke artisann.. Padahal tajirrr mampuss.. Plus ga alayy dan ga aneh2.. Salutt ama niaa.. Smiga slalu samawa.. Yaa nia and famzz???????????????????????????????",1.0
3668,positive,username iya sih jujur fans nia saja pas tenar sekali sinteronnya saja urusan keluarga salut ama muda ya itungannya beda 2 3 t," <USERNAME> iya aku sih jujur bukan fans Nia, biasa aja sama dia, pas dia tenar banget sama sinteronnya juga aku biasa aja. Tapi makin ke sini kalau soal urusan keluarga, aku salut ama dia. Dia kan masih muda ya itungannya, sama aku cuma beda 2-3 t",1.0
3669,positive,smnjk habis nikah auranya keluarr sangat suaminya juga kliatan sayang nia nya kliatan begitu tulusss sukak deh liatnya,Smnjk hbs nikah auranya keluarr bgt. Suaminya jg kliatan syg dan nia nya kliatan baik gt tulusss.. sukak deh liatnya.,1.0
3670,positive,mungkin s mba nya marah2 karena ada kata2 yang tidak enak dari yang komen wajar kalau marah itu foto saja ko mba nya yang di bully sampai bawa2 fisik segala tidak bagus pinter2 mnyikapi medsos,Mngkin s mba nya marah2 krna ad kata2 yg ga enk dr yg komen..wajar lah kl dia marah..toh it kan cuma foto biasa aj.. Ko jadi malah mba nya yg d bully..sampe bawa2 fisik sgala.. Kan ga bgus.. Pinter2 lah kita mnyikapi medsos.. ????,1.0
3671,positive,cantik sekali yak anak cewek puyeng kali yak jagain nya,Cantik banget yak.. Punya anak cewe begini puyeng kali yak jagain nya ??????,1.0
3672,positive,username iya mba ariel tidak ganteng ariel kharisma yang menarik sudah tua sekarang keriput wajahnya tetap saja kharisma nya lelaki kelihatan terpancar buktinya mama tante tergila2 ariel sa," <USERNAME> iya betul mba. Ariel gak ganteng. Tapi ariel punya kharisma yg menarik. Udah tua pun skrang agak keriput wajahnya ttp aja kharisma nya sebagai lelaki keliatan lebih terpancar. Buktinya mama, dan tante saya makin tergila2 sama ariel dan sa",1.0
3673,positive,manusia menghargailah kalau tulisan yang ditulis berguna menyakiti hati orang ya tulis pergunakan sosmed smart ya guys,"Jadi manusia Saling menghargailah, kalo tulisan yg ditulis itu tidak berguna bahkan menyakiti hati orang lain. Ya sebaiknya tidak usah tulis. Pergunakan sosmed dengan smart ya guys!!",1.0
3674,positive,kalau liat username bergaya apapun tetap kliatan bagus suka lgu nya sukses terus kak,entah kenapa kalo liat  <USERNAME> bergaya apapun ttp kliatan bagus... suka sama lgu nya.. sukses trus kak,1.0
3675,positive,bangat emasnya salpok diemasnya tetapi sumpah lagunya music nya keren bngat konsep mv nya ambil handel keren kalau denada taro kutang diluar karena minim perestasi tetapi kalau agnes wajar prestasi dunia fashion kalau artis indonesia unggul karena berani tidak cocok pakai,banyak bangat emasnya.jadi salpok diemasnya.tp sumpah lagunya dan music nya keren bngat.apalagi konsep mv nya ia ambil handel.kan keren menurut saya.kalo denada taro kutang diluar itu krn masih minim perestasi.tp kalo agnes itu hal wajar.prestasi dan dunia fashion kalo artis indonesia ia selalu unggul.krn ia berani meski gak cocok ia pake,1.0
3676,positive,coba deh kritik2 bikin karya tahu bagus kritik,"Coba deh yang pada kritik2 itu bikin karya sendiri, siapa tau lebih bagus dari yang mereka kritik",1.0
3677,positive,protes sih protes coba usaha deh usaha pendek ya butuh go international protes kalau pengen ya kaliam go international,"Pada protes kenapa sih??yang protes itu coba usaha deh..Jangan kira usaha dia pendek ya!!.Butuh waktu lama dia agar bisa go international.Jangan cuma protes,klau pengen yang kalian inginkan ya kaliam sendiri dengan cara sendiri agar kalian bisa go international",1.0
3678,positive,keren tidak suka ma agnes tetapi suka ma lagu n jadi suka juga ma y nyanyi santai lagunya tetapi asyik,"Keren, ga suka ma agnes, tp suka ma lagu ini, n jd suka jg ma y nyanyi, santai lagunya tp asyik",1.0
3679,positive,bandingin lagu go internasional ngena saya seru enak didengar tidak biasa agnes tidak bumbu indonesianya kaya batik begitu,"Bandingin lagu Go Internasional yang paling ngena di gue ini seru enak didenger....... Tapi tumben agnes gak memberikan bumbu Indonesianya kaya ada Batik"" gtu atau apa..",1.0
3680,positive,keren mba mba superman wkwkwk,"Nah ini baru keren, daripada mba mba superman wkwkwk",1.0
3681,positive,sumpah saya suka sangat lagu yang asyik sangat dengernyaa,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",1.0
3682,positive,enak sekali mak lagu2 dialbumnya suka yang inih sama beautiful mistake,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,1.0
3683,positive,mantap saya suka sangat ama agnes dia artis yang bertalenta kayaan dia tidak dipamer ky artis ygblain saya suka dia tidak pamer keren sangat,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,1.0
3684,positive,enakk musik nyaa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann enakk sangat tuh kayaa nyaa,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,1.0
3685,positive,asyik bgts dancenya lagi lagunya mancappppp,"Asik bgts dancenya,apa lg lagunya mancappppp",1.0
3686,positive,ganteng sekali aura kencang sekali diragukan semoga langgeng mami,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,1.0
3687,positive,mami depe cantik sekali awet muda tidak kalah sama penyanyi pendatang semoga samawa username,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",1.0
3688,positive,ganteng yesss mami cuco deh babang semoga langgeng ya unchhh lope mami,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,1.0
3689,positive,mbak dewi sabar keliahatannya keren semoga langgeng,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,1.0
3690,positive,pasangan hidup ijk salut sih mami depe tidak matre n neko2 yang single n cocok doi diajak merit tidak seperti tetangga sebelah saking matrenya suami orang embat juga,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,1.0
3691,positive,duda singgel tidak yang laki jaman setia menemani dunia akhirat amin good luck dewi persil sehat selalu dalam berkarya,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,1.0
3692,positive,muantepp ganteng selamat menempuh hidup mg langgeng rumah tanggax bhagia n selladem ayem,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,1.0
3693,positive,mb depe langgeng yo karo masny mb ibuku ngefans sangat sama mb depe dari mb sama mas saiful dulu smpe2 bilang jadi pembntuny gapapala katanya ingin sangat ketemu mb depe ibuku dijambi mb,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",1.0
3694,positive,dengar 2 yang menyakitkan hati tenang jalanin saja pilihan andah bahagia hatimu maju terus sukses pasangan mu,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,1.0
3695,positive,cakap ganteng pacarnya dewi persik sudah saja jangan ganti lagi yaa dewi,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",1.0
3696,positive,beruntungnya bella orang2 fokus ama komen lakinya coba kalau tidak model bajunya diceramahin ama netizen,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",1.0
3697,positive,pasangan suami istri yang normal romantisme istri yang tahu tidak diumbar tetapi dijaga yang suka umbar kemesraan iti kebanyakan menutupi kenyataan yang,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,1.0
3698,positive,naksir ama ceweknya sepertinya lembut sekali kya bolu,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",1.0
3699,positive,cewex cntik cowox mmmmhh hehe,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,1.0
3700,positive,cewenya cantikk the power of tajir,"Cewenya cantikk, the power of tajir ??",1.0
3701,positive,alhamdulillah ganteng babang emran ya username,Alhamdulillah lebih ganteng babang Emran ya  <USERNAME> ??,1.0
3702,positive,alhamdulillah username tidak yang engku emran masyaallah ganteng anteng sabar sholeh penyanyang senyumnya cute baper dech,"Alhamdulillah  <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",1.0
3703,positive,cantik manis cewek nya cocok saja,Cantik manis cewe nya .. cocok ajalah,1.0
3704,positive,cewenya manis cakepan yang sekarang dari yang kemarin tidak jadi,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",1.0
3705,positive,yang lebih cantik sih hebat juga ni lakik ciwik nya cakep2 lho,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,1.0
3706,positive,semoga kalau sma yang mh kalau bella mh sudah dapat yang pas,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,1.0
3707,positive,semoga tidak putus ya ka bella sudah bahagia sekali tuh tidak malu,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",1.0
3708,positive,yaampun cantiikk sangat aslii angguunn,Yaampun cantiikk bangett aslii! Angguunn ??,1.0
3709,positive,username euum setuju sekaliii memang cantikan wow terbaik terpelihara hehe, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,1.0
3710,positive,cantiik senyumnya maudy kusnaedi,"Cantiik, senyumnya mirip Maudy Kusnaedi",1.0
3711,positive,kisah jevin radhini rini saya jadi belajar 1 jodohmu jalannya saya ikuti dari saya nonton pas live the remix jevin bicara pacar nonton nunjuk radhini saya juga nonton pas jevin meluk radhini erat sangat backstage setelah lolos final kelihatan jevin anaknya gentle tulus penyayang allah maha pembolak hati mei 15 jevin radhini pacaran sept 15 jevin rini dipasangin the remix des 15 final the remix jan 16 jevin radhini putus feb 16 jevin rini pacaran april 16 jevin ngelamar rini feb 17 jevin rini tunangan mei 17 jevin rini nikah allah works in many ways allah s plan is better than our plan jevin yang dulunya berfikiran nikah umur 30 sangka umur 25 dalam pacaran 2 sudah ngajakin anak orang nikah ah happy wedding soundwave bahagia,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",1.0
