,Label,String,clean_text,encoded_label
800,negative,"Kafir kok jualan identitas Islam @psi_id @Giring_Ganesha @HusinShihab 🤣🤣🤣🤣🤣@islah_bahrawi RT @geloraco: Beredar Spanduk Grace PSI Pakai Kerudung, Netizen: Mau Cari Simpatik Umat Islam, Preetlah!",kafir jualan identitas islam psi_id giring_ganesha husinshihab islah_bahrawi rt geloraco beredar spanduk grace psi pakai kerudung netizen cari simpatik umat islam preetlah,0
801,negative,"Lo kok gak ikut bong @islah_bahrawi @HusinShihab @psi_id @yusuf_dumdum @Uki23 @Dennysiregar7 🤣🤣🤣🤣🤣🤣🤣🤣 framing busuk gerombolan cebong buzzer Londo Ireng gak mempan 🤣🤣🤣 RT @Mdy_Asmaranegative7positivenegative: Surya Paloh, Anies Baswedan, JK, AHY, dan Airlangga Duduk Satu Meja di Buka Puasa NasDem Jakarta Partai NasDem menggelar buka puasa bersama di NasDem Tower, Jakarta, Sabtu (25/3/2positive23). Ketua Umum NasDem Surya Paloh, bakal calon presiden yang diusung …",kamu tidak bong islah_bahrawi husinshihab psi_id yusuf_dumdum uki23 dennysiregar7 framing busuk gerombolan cebong buzzer londo ireng tidak mempan rt mdy_asmaranegative7positivenegative surya paloh anies baswedan jika ahy airlangga duduk meja buka puasa nasdem jakarta partai nasdem menggelar buka puasa nasdem tower jakarta sabtu 25 3 2positive23 ketua nasdem surya paloh calon presiden diusung,0
802,positive,"Tak Masalah Akan Kedatangan Timnas Israel Menuju Indonesia, PSI: Ini Hanya Masalah Olahraga!",kedatangan timnas israel indonesia psi olahraga,1
803,positive,Psi psi RT @cardaan_: ᅟ ᅟ ᅟ ᅟᅟ 𝗍ɑ𝗄𝖾 а 𝒍𝘰𝗈𝗄 𝖎𝗇ѕⅰ𝖽𝖾 𝗒ᦅ𝗎𝗋 𝖍𝖾ɑ𝗋𝗍 ᅟ ᅟᅟ ıѕ 𝗍𝗁𝖾𝗋𝖾 ɑ𝗇ꭚ﹝𝚛𝚘𝚘𝚖﹞𝖿𝗈𝗋 ꭑ𝖾? ᅟ ᅟ,psi psi rt cardaan_ ᅟ ᅟ ᅟ ᅟᅟ 𝗍ɑ𝗄𝖾 а 𝒍𝘰𝗈𝗄 𝖎𝗇ѕⅰ𝖽𝖾 𝗒ᦅ𝗎𝗋 𝖍𝖾ɑ𝗋𝗍 ᅟ ᅟᅟ ıѕ 𝗍𝗁𝖾𝗋𝖾 ɑ𝗇ꭚ 𝚛𝚘𝚘𝚖 𝖿𝗈𝗋 ꭑ𝖾 ᅟ ᅟ,1
804,positive,negative.PDI P + PSI 👉GANJAR-PUAN 2.GERINDRA+PKB👉PRABOWO-IMIN 3.GOLKAR+PAN+PPP👉AIRLANGGA-ERIC/ZULL HASAN 4.NASDEM+DEMOKRAT+PKS👉ANIES-AHY/GATOT #RepublikBalakLongan #LembahCawenePurwakencana RT @dwija_pangarsa: @SuaraDemokrasnegative Perolehan suara pilpres dan pileg hasil pemilu 2positivenegative9 (catan saya ketika mengikuti pengumuman resmi dari KPU kala itu):,negative pdi p psi ganjar puan 2 gerindra pkb prabowo imin 3 golkar pan ppp airlangga eric zull hasan 4 nasdem demokrat pks anies ahy gatot republikbalaklongan lembahcawenepurwakencana rt dwija_pangarsa suarademokrasnegative perolehan suara pilpres pileg hasil pemilu 2positivenegative9 catan mengikuti pengumuman resmi kpu,1
805,negative,"saya suka PSI tetaplah perjuangkan toleransi anti diskriminasi..kerudung adalah pakaian khas wanita Indonesia dari dulu sebelum diganti yang lain. Maju PSI RT @HelmiFelis_: Capek-capek teriak jangan pake agama untuk berpolitik, eh giliran puasa dia begini 🤦🏻‍♂️ Terlalu banyak kemunafikan, padahal semua tau dia bukan orang yang beragama Islam Politik Jahat itu adalah Politik Menipu Identitas... PSI rusak parah... 🤦🏻‍♂️ .",suka psi tetaplah perjuangkan toleransi anti diskriminasi kerudung pakaian khas wanita indonesia diganti maju psi rt helmifelis_ capai capai teriak pakai agama berpolitik eh giliran puasa kemunafikan tahu orang beragama islam politik jahat politik menipu identitas psi rusak parah,0
806,positive,"Berita Alusista: Kritik Prabowo Subianto soal Alutsista, Pengamat: PSI Tak Paham soal Pertahanan - Okezone News  #PrabowoUntukIndonesia #BangkitBersama #Setyoko2positive24",berita alusista kritik prabowo subianto alutsista pengamat psi paham pertahanan okezone news prabowountukindonesia bangkitbersama setyoko2positive24,1
807,negative,Bacot gd. Politik identitas. Indahnya ISLAM nggak akan hancur oleh mulut² bau comberan @psi_id,bacot gd politik identitas indahnya islam tidak hancur mulut² bau comberan psi_id,0
808,positive,Jokowi di Mata Generasi Muda Peduli Lingkungan,jokowi mata generasi muda peduli lingkungan,1
809,negative,RRC KOMUNIS SUDAH KIRIM APA KE INDONESIA BOS @islah_bahrawi @YaqutCQoumas @psi_id @HusinShihab ???? RT @didienAZHAR: Ke mana ya barangnya? 🤭,rrc komunis kirim indonesia bos islah_bahrawi yaqutcqoumas psi_id husinshihab rt didienazhar ya barangnya,0
810,positive,"Psi psi psi RT @bzanette: O funcionário do turismo Aveni de Oliveira filmou uma onça-pintada atravessando a rodovia das Cataratas, dentro da unidade de conservação do Parque Nacional do Iguaçu, no final da tarde desta sexta-feira.",psi psi psi rt bzanette o funcionário do turismo aveni de oliveira filmou uma onça pintada atravessando a rodovia das cataratas dentro da unidade de conservação do parque nacional do iguaçu nomor final da tarde desta sexta feira,1
811,positive,"Sudah terang benderang PSI melakukan sosialisasi partainya, @bawaslu_RI masih mau mikir dulu. Sementara Anies yang keliling bicara pentingnya perubahan demokrasi dan perubahan arah pembangunan, sudah dianggap capres oleh Bawaslu...😂😂😂 RT @OposisiCerdas: PSI Diduga Lakukan Pelanggaran karena Kampanye di Luar Jadwal",terang benderang psi sosialisasi partainya bawaslu_ri mikir anies keliling bicara perubahan demokrasi perubahan arah pembangunan dianggap capres bawaslu rt oposisicerdas psi diduga lakukan pelanggaran kampanye jadwal,1
812,negative,teruslah bicarakan politik identitas sampai kalian bisa dapatkan betapa asyiknya bermain politik identitas. @PDI_Perjuangan @psi_id,teruslah bicarakan politik identitas dapatkan betapa asyiknya bermain politik identitas pdi_perjuangan psi_id,0
813,negative,"Aku bukan org jogja, dan karna masih ada aja kyk ginian jd penasaran, pemerintahnya kemana dan udah ngelakuin upaya apa? Terus ormas yg kmrn rame2 sampek nyerbu kantor psi perkara orang cina speak up pada kemana? Diem doang like nothing happen? RT @ekadwiarianto: @convomfs Kejadian baru kemarin Jum'at pagi habis subuh sekitar jam 5 lebih 2 remaja berboncengan dikejar segerombolan motor didekat Samsat kota Jogja yang satu berhasil lolos & lari tapi temannya jatuh dan langsung dikeroyok , kondisi korban sekarang kritis di RS Sardjito Yogyakarta",orang jogja karena saja seperti ginian jadi penasaran pemerintahnya ke mana sudah ngelakuin upaya ormas yang kemarin ramai-ramai sampek nyerbu kantor psi perkara orang cina speak up ke mana diam saja like nothing happen rt ekadwiarianto convomfs kejadian kemarin jum at pagi habis subuh jam 5 2 remaja berboncengan dikejar segerombolan motor didekat samsat kota jogja berhasil lolos lari temannya jatuh langsung dikeroyok kondisi korban kritis rs sardjito yogyakarta,0
814,negative,"Eyyyy PSI liat Grace Natalie foto ini. Ko rasanya elfeel ya RT @ekowboy2: Non muslim partainya pun anti perda syariah lalu tiba-tiba pake kerudung.. Jadi kira-kira siapa yg jualan politik identitas, silahkan rakyat menilai!!",eyyyy psi liat grace natalie foto ko elfeel ya rt ekowboy2 non muslim partainya anti perda syariah pakai kerudung yang jualan politik identitas silahkan rakyat menilai,0
815,negative,Politik Identitas Ala Partai Sampah Idiot (PSI) RT @Tan_Mar3M: Hikmah ramadhan dek @Uki23 . Mirip boss lu yak?,politik identitas ala partai sampah idiot psi rt tan_mar3m hikmah ramadhan dek uki23 boss kamu yak,0
816,negative,"Satu kata yang pas. PSI itu partai munafik. Dibaca dari sudut manapun tiada lain tiada bukan, kata munafik lebih pas. RT @HelmiFelis_: Capek-capek teriak jangan pake agama untuk berpolitik, eh giliran puasa dia begini 🤦🏻‍♂️ Terlalu banyak kemunafikan, padahal semua tau dia bukan orang yang beragama Islam Politik Jahat itu adalah Politik Menipu Identitas... PSI rusak parah... 🤦🏻‍♂️ .",pas psi partai munafik dibaca sudut manapun tiada tiada munafik pas rt helmifelis_ capai capai teriak pakai agama berpolitik eh giliran puasa kemunafikan tahu orang beragama islam politik jahat politik menipu identitas psi rusak parah,0
817,negative,"Berteriak politik identitas, padahal ngolongan cebong sendiri yg selalu mengait ngait ngaitkan @psi_id @GunRomli @kurawa RT @Yurissa_Samosir: Viral Vidio Penutupan Patung Bunda Maria Oleh Ormas Islam Ternyata Hoax, Jangan Mudah Terprovokasi , Kita Dengarkan dari Kapolres Kulon Progo...Vidio Lanjutan ini ada di kolom komentar",berteriak politik identitas ngolongan cebong yang mengait ngait ngaitkan psi_id gunromli kurawa rt yurissa_samosir viral vidio penutupan patung bunda maria ormas islam hoax mudah terprovokasi dengarkan kapolres kulon progo vidio lanjutan kolom komentar,0
818,negative,Udah biarin aja sih @bawaslu_RI partai nol koma ini ga ngaruh 🤣😝,sudah biarin saja sih bawaslu_ri partai nol koma tidak ngaruh,0
819,positive,"*Fenomena Whistle-Blower di Instansi Pemerintah, PSI: Harus Direspon Positif!*",fenomena whistle blower instansi pemerintah psi direspon positif,1
820,positive,"Fenomena Whistle-Blower di Instansi Pemerintah, PSI: Harus Direspon Positif!",fenomena whistle blower instansi pemerintah psi direspon positif,1
821,positive,"Pernah dengar jurus ""MALING TERIAK MALING""? 😏",dengar jurus maling teriak maling,1
822,positive,"Dukung Kemerdekaan Palestina, PSI Sebut Tak Masalah Timnas Sepakbola Israel Bertanding di Indonesia: Partai Solidaritas Indonesia (PSI) menegaskan sikap untuk konsisten mendukung kemerdekaan Palestina sebagai negara berdaulat penuh",dukung kemerdekaan palestina psi timnas sepakbola israel bertanding indonesia partai solidaritas indonesia psi sikap konsisten mendukung kemerdekaan palestina negara berdaulat penuh,1
823,positive,"hy guice apdet,,,,: - ⚪ q baru nempel progress smp pk :((, sisanya ada cm bbrp yg blm ditempel & sisany blm dipotong.. - ❌ blm cari tau psi unj... - ❌ blm ngerjain progres samsek... hehe 😄😅😞😞😇😞 ini krn hr ini gw ada projekkk besar ges dlm kehidupan,,, RT @nibnebnob: hari ini mau: - motong nempel progress - cari tau psi unj - kerjain progress 😇 pu dulu kykny amin 🫰🙏💪 sgitu dulu sih wkwk ok ril",hai guice apdet q nempel progress smp pk sisanya cuma beberapa yang belum ditempel sisany belum dipotong belum cari tahu psi unj belum mengerjakan progres samsek hehe karena hari saya projekkk ges dalam kehidupan rt nibnebnob motong nempel progress cari tahu psi unj kerjain progress pu kykny amin sgitu sih wkwk ok ril,1
824,negative,psi pene,psi pene,0
825,positive,Korupsi adalah kejahatan luar biasa. Harus ditumpas sampai tuntas. Hukum berat dan miskinkan🫵 Kami di PSI mendesak RUU Perampasan Aset harus segera disahkan🫵 #SikatSampaiHabis #PSIBersamaRakyat #HadirKerjaUntukRakyat #PSIBnegative5AMenang2positive24 #PartaiSolidaritasIndonesia,korupsi kejahatan ditumpas tuntas hukum berat miskinkan psi mendesak ruu perampasan aset disahkan sikatsampaihabis psibersamarakyat hadirkerjauntukrakyat psibnegative5amenang2positive24 partaisolidaritasindonesia,1
826,positive,Korupsi adalah kejahatan luar biasa. Harus ditumpas sampai tuntas. Hukum berat dan miskinkan🫵 Kami di PSI mendesak RUU Perampasan Aset harus segera disahkan🫵 #SikatSampaiHabis #PSIBersamaRakyat #HadirKerjaUntukRakyat #PSIBnegative5AMenang2positive24 #PartaiSolidaritasIndonesia,korupsi kejahatan ditumpas tuntas hukum berat miskinkan psi mendesak ruu perampasan aset disahkan sikatsampaihabis psibersamarakyat hadirkerjauntukrakyat psibnegative5amenang2positive24 partaisolidaritasindonesia,1
827,negative,"PSI kehadiran Tim Israel tidak masalah karena olah raga. Normalnya logika ini dipakai juga bahwa JIS itu stadion olah raga sepok bola bukan lapangan politik. Sebagai stadion termegah kebanggan Indonesia harusnya diberdayakan bukan ditenggelamkan, begitu ""partai sok idealis.""",psi kehadiran tim israel olah raga normalnya logika dipakai jis stadion olah raga sepok bola lapangan politik stadion termegah kebanggan indonesia diberdayakan ditenggelamkan partai sok idealis,0
828,negative,"Spanduk Grace PSI Pakai Jilbab, Musni Umar: Inilah Politik Identitas yang Sangat Nyata",spanduk grace psi pakai jilbab musni umar politik identitas nyata,0
829,negative,"Spanduk Grace PSI Pakai Jilbab, Musni Umar: Inilah Politik Identitas yang Sangat Nyata",spanduk grace psi pakai jilbab musni umar politik identitas nyata,0
830,positive,Bawaslu Sebut Indikasi Pelanggaran Kampanye saat Giring Nyanyi Lagu Jingel PSI di Bekasi,bawaslu indikasi pelanggaran kampanye giring nyanyi lagu jingel psi bekasi,1
831,negative,"Gegara tokoh PSI pakai kerudung, Jilbab nggak kadrun lagi. Padahal selama ini mereka yang membenturkan jilbab dengan konde 🤣🤣🤣",gegara tokoh psi pakai kerudung jilbab tidak kadrun membenturkan jilbab konde,0
832,positive,Bawaslu Sebut Indikasi Pelanggaran Kampanye saat Giring Nyanyi Lagu Jingel PSI di Bekasi,bawaslu indikasi pelanggaran kampanye giring nyanyi lagu jingel psi bekasi,1
833,positive,"Setuju PBNU, PSI Sebut Kehadiran Timnas Israel Tak Rugikan Palestina",setuju pbnu psi kehadiran timnas israel rugikan palestina,1
834,positive,pgn nangis dh papa dulu waktu w ikut ekskul keamanan paling semangat nyuruh latihan ampe diambekin kalo gamau walaupun akhirnya w ttp keluar trs skarang pas masuk psi kaya semangat bgt pgn tau kuliah w gmn ampe ngefollow ttg psikotes di ig krn w lg belajar ttg itu🥹,ingin nangis deh papa w ekskul keamanan semangat suruh latihan sampai diambekin kalau tidak mau w tetap terus skarang pas masuk psi kaya semangat sangat ingin tahu kuliah w bagaimana sampai ngefollow tentang psikotes ig karena w lagi belajar tentang,1
835,negative,"Makanya kalau @psi_id membuat pernyataan harus dipertimbangkan matang2, skrg ini semua netizen bisa menjadi wartawan dan melaporkannya di medsos. RT @ekowboy2: Non muslim partainya pun anti perda syariah lalu tiba-tiba pake kerudung.. Jadi kira-kira siapa yg jualan politik identitas, silahkan rakyat menilai!!",psi_id pernyataan dipertimbangkan matang2 sekarang netizen wartawan melaporkannya medsos rt ekowboy2 non muslim partainya anti perda syariah pakai kerudung yang jualan politik identitas silahkan rakyat menilai,0
836,negative,"Katanya anti politik identitas,lah ini ketum PSI yg kafir ngapain bergaya muslim",anti politik identitas ketum psi yang kafir ngapain bergaya muslim,0
837,positive,"anak kuliah gapunya temen cerita, kalo mau cerita harus lari ke klinik psi daftar dulu antri dulu",anak kuliah tidak punya teman cerita kalau cerita lari klinik psi daftar antri,1
838,negative,Ngapain si @grace_nat pake kerudung... Kata nya @psi_id gak suka politik identitas...,ngapain si grace_nat pakai kerudung nya psi_id tidak suka politik identitas,0
839,negative,PSI mendadak jadi Partai Syariah Indonesia 😛,psi mendadak partai syariah indonesia,0
840,negative,"Manusia munafikun @grace_nat dan @psi_id kata jgan bawa bawa indentitas agama,aneh Lo agama Lo apa coba RT @fieda_maranri: Cie... cie... @grace_nat Nipu Identitas ni ye...",manusia munafikun grace_nat psi_id jangan bawa bawa indentitas agama aneh kamu agama kamu coba rt fieda_maranri cie cie grace_nat nipu identitas ni ye,0
841,negative,"Duh, Tampilan Grace PSI Pakai Hijab Jadi Sorotan, Loyalis Anies: Kira-kira Siapa yang Jualan Politik Identitas?",duh tampilan grace psi pakai hijab sorotan loyalis anies jualan politik identitas,0
842,positive,"PSI Diduga Lakukan Pelanggaran di Kota Bekasi, Gelar Kampanye di Luar Jadwal",psi diduga lakukan pelanggaran kota bekasi gelar kampanye jadwal,1
843,positive,PSI (ksifc)) provisional selection list.,psi ksifc provisional selection list,1
844,negative,"Semua kafir menipu menggunakan pakaian muslim..awas tertipu CINA JAHAT @democrazymedia @detikcom @BEMUI_Official @psi_id @PKSejahtera RT @bachrum_achmadi: Pd akhirnya main politik identitas. Pake kerudung segala, apalagi klo bkn mau cari simpatik ummat Islam. Preetlah! 🤣🤣🤣",kafir menipu pakaian muslim awas tertipu cina jahat democrazymedia detikcom bemui_official psi_id pksejahtera rt bachrum_achmadi pada main politik identitas pakai kerudung kalau bukan cari simpatik ummat islam preetlah,0
845,positive,"""Kedatangan timnas Israel sama sekali tidak akan merugikan Palestina karena ini masalah olahraga semata,"" kata Wakil Ketua Umum PSI Andy Budiman.",kedatangan timnas israel merugikan palestina olahraga wakil ketua psi andy budiman,1
846,positive,"#muyinteresante FYI/PSI 👍🤝🙋‍♂️😎🤟🙂✍😲🙆‍♂️ RT @fjlopezmnegativenegative: ¿Sabes cómo se fijan las horas de los países? La Tierra tarda 24h en dar una vuelta sobre sí misma, es decir 36positiveº y los husos horarios se establecen cada negative5º. Con esos husos fijamos las horas de cada país y si atravesamos varios experimentamos el",muyinteresante fyi psi rt fjlopezmnegativenegative sabes cómo fijan las horas de los países la tierra tarda 24h en dar una vuelta sobre sí misma es decir 36positiveº y los husos horarios establecen cada negative5º con esos husos fijamos las horas de cada país y si atravesamos varios experimentamos el,1
847,negative,"Spanduk Grace PSI Pakai Jilbab, Musni Umar: Inilah Politik Identitas yang Sangat Nyata",spanduk grace psi pakai jilbab musni umar politik identitas nyata,0
848,positive,"Kemarin aku jalan"" kesukabumi tapi aku tersesat semuanya beruba menjadi suka kamu suka kamu suka kamu suka kamu",kemarin jalan kesukabumi tersesat beruba suka suka suka suka,1
849,positive,"Tumben nih @psi_id berbeda pendapat dengan Pak @ganjarpranowo RT @detikcom: ""Kedatangan timnas Israel sama sekali tidak akan merugikan Palestina karena ini masalah olahraga semata,"" kata Wakil Ketua Umum PSI Andy Budiman.",tidak biasa nih psi_id berbeda pendapat ganjarpranowo rt detikcom kedatangan timnas israel merugikan palestina olahraga wakil ketua psi andy budiman,1
850,positive,"Whistle-Blower Bongkar Praktek Korupsi Berjamaah Bea Cukai, PSI: Ini Parah, Massif dan Sistemik, Harus Direspon Positif",whistle blower bongkar praktik korupsi berjamaah bea cukai psi parah massif sistemik direspon positif,1
